,0,1,2,Tax-Supported Debt Principal Outstanding as of 8/31/03 ,Tax-Supported Debt Interest Outstanding as of 8/31/03 ,Tax-Supported Debt Service Outstanding as of 8/31/03 ,2002 M&O Tax Rate ,2002 I&S Tax Rate ,2002 TOTAL Tax Rate ,2002 Tax Year Assessed Valuation (AV) ,Population ,Debt Ratio Tax Debt to Assessed Valuation (AV) ,Debt Ratio Tax Debt Service to AV ,Debt Ratio Tax Debt Per Capita 
658,172-102-03,Lone Star,Morris,,,,0.39,0,0.39,34934222,1638,0,0,0
659,092-106-03,Longview,Gregg,52890000,16137407.5,69027407.5,0.3567,0.1267,0.4834,3499503699,74330,0.01511357168021099,0.019724913426931057,711.5565720435894
660,168-101-03,Loraine,Mitchell,665000,341012.5,1006012.5,1.12426,0.08574,1.21,5831500,623,0.11403583983537684,0.17251350424419104,1067.4157303370787
661,161-115-03,Lorena,McLennan,4980000,3187096,8167096,0.288946,0.134439,0.423385,51243940,1489,0.09718222291260196,0.15937681606839754,3344.5265278710544
662,054-102-03,Lorenzo,Crosby,605000,229790,834790,0.5119,0,0.5119,20272300,1327,0.02984367831967759,0.041178849957824226,455.9155990957046
663,031-103-03,Los Fresnos,Cameron,1420000,524573.5,1944573.5,0.56,0.39,0.95,81250105,4803,0.017476900491390134,0.023933181378657912,295.648552987716
664,031-002-03,Los Indios,Cameron,,,,,,,,1157,,,0
665,058-001-03,Los Ybanez,Dawson,,,,,,,,31,,,0
666,073-101-03,Lott,Falls,30000,11100,41100,0.239827,0,0.239827,9725670,696,0.003084620391191558,0.004225929935932435,43.10344827586207
667,113-102-03,Lovelady,Houston,225000,84187.5,309187.5,0.25,0,0.25,13038480,611,0.017256612733999668,0.02371346199863788,368.2487725040917
668,043-125-03,Lowry Crossing,Collin,,,,0.242165,0,0.242165,68580701,1470,0,0,0
669,152-104-03,Lubbock,Lubbock,273765000,146207037.50000006,419972037.50000006,0.46204,0.10796,0.57,7407873998,203715,0.036955947154866824,0.05669265400753109,1343.8627494293498
670,043-118-03,Lucas,Collin,6825000,3049135.01,9874135.01,0.231573,0.140934,0.372507,272870989,3174,0.02501181977978612,0.03618609309177972,2150.2835538752365
671,127-104-03,Lueders,Jones,,,,0.592,0,0.592,2652202,287,0,0,0
672,003-103-03,Lufkin,Angelina,31585000,12772815.625,44357815.625,0.3355,0.203,0.5385,1375118376,32748,0.02296893165799713,0.032257452448588325,964.4863808476854
673,028-102-03,Luling,Caldwell,1920000,836900,2756900,0.3761,0,0.3761,121549924,5281,0.01579597861369292,0.022681215333380217,363.56750615413745
674,100-002-03,Lumberton,Hardin,,,,,,,,8905,,,0
675,245-101-03,Lyford,Willacy,,,,0.8075,0,0.8075,20095812,1953,0,0,0
676,007-103-03,Lytle,Atascosa,1640000,912179.75,2552179.75,0.3783,0.0617,0.44,62000792,2524,0.026451275009519232,0.04116366368352198,649.7622820919175
677,129-105-03,Mabank,Kaufman,3100000,895572.5,3995572.5,0.185,0.185,0.37,95969107,2315,0.032302061537365354,0.041633944765162814,1339.0928725701945
678,154-101-03,Madisonville,Madison,3830000,984540,4814540,0.0749,0.424,0.4989,98890655,4189,0.0387296453845917,0.04868549004959063,914.2993554547625
679,170-106-03,Magnolia,Montgomery,45000,1642.5,46642.5,0.3121,0.0931,0.4052,51708707,1173,0.0008702596257144856,0.0009020241020530643,38.36317135549872
680,107-103-03,Malakoff,Henderson,,,,0.204345,0.049655,0.254,79980582,2290,0,0,0
681,109-105-03,Malone,Hill,,,,0.453,0,0.453,5476235,285,0,0,0
682,227-101-03,Manor,Travis,1800000,1266210,3066210,0.306,0.3588,0.6648,41659942,1187,0.04320697325982835,0.0736009185994546,1516.4279696714407
683,220-117-03,Mansfield,Tarrant,66925000,28456758.125,95381758.125,0.387671,0.322329,0.71,2039604787,31630,0.032812729420211934,0.04676482362315616,2115.8710085362
684,020-116-03,Manvel,Brazoria,920000,358800,1278800,0.0994,0.6139,0.7133,135807600,3201,0.006774289509570893,0.009416262418303541,287.4101843174008
685,027-103-03,Marble Falls,Burnet,3884000,1079877.98,4963877.98,0.2228,0.1597,0.3825,325500928,5276,0.011932377655156793,0.01524996567751721,736.1637604245641
686,189-101-03,Marfa,Presidio,390000,65100,455100,0.44,0.23,0.67,42526403,2105,0.009170773272312733,0.010701586964691088,185.2731591448931
687,034-002-03,Marietta,Cass,,,,,,,,110,,,0
688,094-101-03,Marion,Guadalupe,435000,126292.5,561292.5,0.234,0.1455,0.3795,26495057,1122,0.01641815679052889,0.02118480062148951,387.7005347593583
689,073-103-03,Marlin,Falls,2285000,908480,3193480,0.40144,0.12701,0.52845,117490290,6428,0.019448415694607615,0.027180799366483818,355.4760423148724
690,145-106-03,Marquez,Leon,522000,488298.75,1010298.75,0.27,0,0.27,5626726,225,0.09277153357032135,0.1795535716507255,2320
691,102-103-03,Marshall,Harrison,3490000,937455,4427455,0.437,0.05755,0.49455,592425247,23977,0.005891038603896636,0.007473440779947044,145.55615798473536
692,061-118-03,Marshall Creek,Denton,,,,0.1367,0.2383,0.375,5694549,470,0,0,0
693,161-103-03,Mart,McLennan,1255000,672677.5,1927677.5,0.416971,0.383029,0.8,35304382,2247,0.035547995146891394,0.05460164973288585,558.5224744103249
694,028-104-03,Martindale,Caldwell,,,,0.197,0,0.197,29237680,997,0,0,0
695,157-101-03,Mason,Mason,,,,0.146,0,0.146,56646800,2163,0,0,0
696,173-101-03,Matador,Motley,,,,0.33761,0,0.33761,9995501,695,0,0,0
697,205-103-03,Mathis,San Patricio,230000,45267.5,275267.5,0.9458,0.1082,1.054,54253640,5198,0.00423934688990453,0.00507371486963824,44.24778761061947
698,019-103-03,Maud,Bowie,623000,344812.5,967812.5,0.2574,0,0.2574,20065565,1018,0.03104821618529057,0.048232506784633276,611.9842829076621
699,070-104-03,Maypearl,Ellis,625000,249365,874365,0.635892,0.131457,0.767349,19026650,787,0.032848662271077675,0.045954752938641326,794.1550190597204
700,108-109-03,McAllen,Hidalgo,8665000,1129223.75,9794223.75,0.36573,0.05557,0.4213,4423221928,113877,0.00195897925563006,0.0022142736469993375,76.0908699737436
701,108-109-03c,McAllen-Conduit,Hidalgo,,,,,,,,,,,
702,231-101-03,McCamey,Upton,,,,0.3787,0,0.3787,20082206,1731,0,0,0
703,161-104-03,McGregor,McLennan,1625000,621047.5,2246047.5,0.510557,0.029667,0.540224,141544537,4756,0.011480485467270277,0.0158681327277223,341.67367535744324
704,043-113-03,McKinney,Collin,76940213.25,32381303,109321516.25,0.434453,0.163547,0.598,5040958145,73081,0.015263013704312357,0.0216866542243429,1052.807340485215
705,090-102-03,McLean,Gray,,,,0.30559,0,0.30559,22895735,810,0,0,0
706,199-105-03,McLendon-Chisholm,Rockwall,,,,,,,,937,,,0
707,223-101-03,Meadow,Terry,,,,0.59746,0,0.59746,7535785,652,0,0,0
708,027-106-03,Meadowlakes,Burnet,,,,0.064,0,0.064,120306594,1520,0,0,0
709,079-114-03,Meadows Place,Fort Bend,5900000,2624500,8524500,0.45868,0.27132,0.73,208331447,5176,0.028320256422929756,0.040917970487671984,1139.8763523956723
710,005-104-03,Megargel,Archer,,,,0.55869,0.33582,0.89451,3970945,250,0,0,0
711,043-116-03,Melissa,Collin,2385000,1224687.5,3609687.5,0.43,0,0.43,116122240,1686,0.020538701285817428,0.031085238279936728,1414.5907473309608
712,160-102-03,Melvin,McCulloch,,,,0.35236,0,0.35236,2562280,148,0,0,0
713,096-103-03,Memphis,Hall,,,,0.4079,0,0.4079,54491742,2395,0,0,0
714,164-101-03,Menard,Menard,,,,0.53801,0,0.53801,25446070,1632,0,0,0
715,108-110-03,Mercedes,Hidalgo,13755000,5494883.75,19249883.75,0.7136,0.1264,0.84,197273414,14150,0.0697255637295353,0.09757971619024143,972.0848056537102
716,018-102-03,Meridian,Bosque,,,,0.4228,0,0.4228,32938726,1491,0,0,0
717,221-103-03,Merkel,Taylor,521000,396966.25,917966.25,0.5722,0,0.5722,48081397,2597,0.010835791647235209,0.01909192135161963,200.6160954948017
718,109-106-03,Mertens,Hill,23000,15425,38425,0.286031,0,0.286031,3429450,150,0.006706614763300238,0.011204420533904854,153.33333333333334
719,118-101-03,Mertzon,Irion,,,,0.46035,0,0.46035,13905420,834,0,0,0
720,057-124-03,Mesquite,Dallas,44244648,14981933.25,59226581.25,0.38571,0.15577,0.54148,5356222894,128776,0.0082604194925425,0.01105752736995788,343.57836864011927
721,147-105-03,Mexia,Limestone,8095000,3708246.5,11803246.5,0.7587,0.0587,0.8174,162923529,6583,0.04968588668368459,0.07244654331051226,1229.6825155704087
722,197-101-03,Miami,Roberts,,,,0.63543,0,0.63543,10357484,569,0,0,0
723,165-101-03,Midland,Midland,78335000,52368950.05553333,130703950.05553333,0.5606,0.0858,0.6464,3382018059,95829,0.023162206302104197,0.03864673333358251,817.4456584123803
724,070-105-03,Midlothian,Ellis,33650000,17086801.1805556,50736801.1805556,0.204774,0.206356,0.41113,1274114268,9815,0.026410504022391184,0.0398212330360275,3428.4258787570047
725,154-001-03,Midway,Madison,,,,,,,,297,,,0
726,166-001-03,Milano,Milam,,,,,,,,414,,,0
727,175-003-03,Mildred,Navarro,,,,,,,,424,,,0
728,200-101-03,Miles,Runnels,,,,0.4119,0,0.4119,14464210,834,0,0,0
729,070-106-03,Milford,Ellis,760000,378990,1138990,0.406182,0.121673,0.527855,13734690,693,0.05533433954461295,0.0829279728919983,1096.6810966810967
730,225-001-03,Miller’s Cove,Titus,,,,,,,,125,,,0
731,021-001-03,Millican,Brazos,,,,,,,,105,,,0
732,184-105-03,Millsap,Parker,,,,,,,,368,,,0
733,250-103-03,Mineola,Wood,5955000,1895691.25,7850691.25,0.4325,0.0275,0.46,155435806,4680,0.038311635865934265,0.05050761116135622,1272.4358974358975
734,182-105-03,Mineral Wells,Palo Pinto,5585000,1403760,6988760,0.46883,0.15065,0.61948,390784930,16968,0.014291748660829884,0.017883903557898203,329.14898632720417
735,182-103-03,Mingus,Palo Pinto,,,,0.18665,0,0.18665,4802773,248,0,0,0
736,108-111-03,Mission,Hidalgo,18910000,9375020.625,28285020.625,0.4247,0.1253,0.55,1397092335,51432,0.01353525427508698,0.02024563439108697,367.6699331155701
737,079-102-03,Missouri City,Fort Bend,32105000,9423645,41528645,0.34972,0.14174,0.49146,2765427866,59186,0.011609415090778579,0.015017077650290808,542.442469502923
738,242-103-03,Mobeetie,Wheeler,,,,0.7084,0,0.7084,1837798,104,0,0,0
739,199-002-03,Mobile City,Rockwall,,,,,,,,210,,,0
740,238-103-03,Monahans,Ward,,,,0.32,0,0.32,112582750,6541,0,0,0
741,036-102-03,Mont Belvieu,Chambers,16305000,4975795.25,21280795.25,0.18035,0.19348,0.37383,1438048570,2447,0.011338281849548378,0.01479838420895617,6663.261136085002
742,170-103-03,Montgomery,Montgomery,117664.77,11974.58,129639.35,0.1841,0.2028,0.3869,21306586,523,0.005522460050615336,0.006084473129575991,224.9804397705545
743,161-105-03,Moody,McLennan,,,,0.600978,0,0.600978,23115105,1401,0,0,0
744,107-005-03,Moore Station,Henderson,,,,,,,,187,,,0
745,209-102-03,Moran,Shackleford,,,,0.4495,0,0.4495,2411252,234,0,0,0
746,018-103-03,Morgan,Bosque,42000,28650,70650,0.2155,0,0.2155,5581091,500,0.0075254103543554475,0.012658815274647914,84
747,101-109-03,Morgan’s Point,Harris,,,,0.26,0.09,0.35,87795900,342,0,0,0
748,014-111-03,Morgan’s Point Resort,Bell,830000,315035.25,1145035.25,0.4351,0.1602,0.5953,116899091,3357,0.0071001407530192,0.00979507402670907,247.244563598451
749,040-101-03,Morton,Cochran,,,,0.1977,0,0.1977,24759580,2089,0,0,0
750,143-102-03,Moulton,Lavaca,278000,324995,602995,0.385,0,0.385,23634205,931,0.011762612704764133,0.0255136570068678,298.60365198711065
751,109-107-03,Mount Calm,Hill,,,,0.30931,0,0.30931,5426490,322,0,0,0
752,201-105-03,Mount Enterprise,Rusk,227727.63,98894.55,326622.18,0.2164,0.2836,0.5,9088240,526,0.025057396151510085,0.03593899148790085,432.94226235741445
753,225-103-03,Mount Pleasant,Titus,10300000,2308205,12608205,0.325,0.0245,0.3495,500733705,14174,0.0205698156468217,0.025179461406537432,726.6826583885988
754,080-101-03,Mount Vernon,Franklin,1534000,517485,2051485,0.43188,0.2025,0.63438,74210498,2325,0.02067092987302147,0.027644134661379043,659.7849462365591
755,105-106-03,Mountain City,Hays,,,,0.1,0,0.1,40896638,698,0,0,0
756,049-102-03,Muenster,Cooke,,,,0.367,0,0.367,68152319,1625,0,0,0
757,009-101-03,Muleshoe,Bailey,,,,0.6637,0,0.6637,89388413,4441,0,0,0
758,167-102-03,Mullin,Mills,,,,0.0896,0,0.0896,3279597,176,0,0,0
759,138-104-03,Munday,Knox,59000,4020,63020,0.5476,0.1712,0.7188,18319055,1461,0.003220690150228819,0.0034401337841935622,40.38329911019849
760,107-006-03,Murchison,Henderson,,,,,,,,606,,,0
761,043-108-03,Murphy,Collin,21995000,10460624.9306,32455624.9306,0.1558,0.2642,0.42,525952633,6675,0.04181935524220486,0.061708265905002134,3295.131086142322
762,175-004-03,Mustang,Navarro,,,,,,,,51,,,0
763,028-103-03,Mustang Ridge,Caldwell-Travis,,,,0.2461,0,0.2461,35017932,893,0,0,0
764,174-103-03,Nacogdoches,Nacogdoches,27355000,11088273.75,38443273.75,0.4765,0.1027,0.5792,979882935,30289,0.027916600057944677,0.03923251684141229,903.1331506487504
765,172-103-03,Naples,Morris,125000,25600,150600,0.21465,0.12037,0.33502,37225003,1435,0.003357958090695117,0.004045667907669477,87.10801393728222
766,019-104-03,Nash,Bowie,1820000,1280281.25,3100281.25,0.2395,0.0962,0.3357,139430506,2169,0.013053097576795712,0.022235315204263837,839.0963577685569
767,101-110-03,Nassau Bay,Harris,2582323,245886.719,2828209.719,0.48394,0.11406,0.598,360546855,4186,0.007162239703907555,0.007844222407653508,616.895126612518
768,163-105-03,Natalia,Medina,115000,20160,135160,0.7103,0.3082,1.0185,15332243,1739,0.0075005333531434374,0.008815409460964062,66.12995974698103
769,175-005-03,Navarro,Navarro,,,,,,,,197,,,0
770,093-101-03,Navasota,Grimes,3275000,504968.75,3779968.75,0.203,0.2648,0.4678,167043390,7154,0.01960568448712637,0.022628664025556473,457.78585406765444
771,035-103-03,Nazareth,Castro,,,,0.179,0,0.179,6953320,353,0,0,0
772,123-106-03,Nederland,Jefferson,21140000,8744909.375,29884909.375,0.3918,0.2682,0.66,560842418,17035,0.03769329729977735,0.05328575089161676,1240.9744643381273
773,079-103-03,Needville,Fort Bend,935000,187442.5,1122442.5,0.33844,0.17111,0.50955,71371691,2851,0.01310043221478387,0.01572671859491181,327.9551034724658
774,043-123-03,Nevada,Collin,,,,0.140411,0,0.140411,15062718,592,0,0,0
775,094-001-03,New Berlin,Guadalupe,,,,,,,,483,,,0
776,019-105-03,New Boston,Bowie,6595000,3032280,9627280,0.1027,0.267,0.3697,129228156,4667,0.051033770070974316,0.07449831598618493,1413.1133490464968
777,046-101-03,New Braunfels,Comal,8030000,3039316.1666667,11069316.1666667,0.324225,0.046875,0.3711,1947387814,41239,0.004123472449745955,0.00568418683073196,194.71859162443317
778,212-001-03,New Chapel Hill,Smith,,,,,,,,570,,,0
779,152-107-03,New Deal,Lubbock,50000,13950,63950,0.48797,0.12788,0.61585,16743481,732,0.002986236852420354,0.0038193969342456328,68.30601092896175
780,249-004-03,New Fairview,Wise,,,,,,,,978,,,0
781,153-101-03,New Home,Lynn,,,,0.49898,0,0.49898,4771530,314,0,0,0
782,043-121-03,New Hope,Collin,,,,0.21,0,0.21,28899841,692,0,0,0
783,201-101-03,New London,Rusk,,,,0.83589,0,0.83589,33500080,998,0,0,0
784,037-106-03,New Summerfield,Cherokee,,,,,,,,1035,,,0
785,236-103-03,New Waverly,Walker,,,,0.25,0,0.25,19496353,944,0,0,0
786,249-106-03,Newark,Wise,39000,15375,54375,0.4704,0.0696,0.54,26085460,1011,0.001495085768086896,0.0020844945805057686,38.57566765578635
787,252-101-03,Newcastle,Young,14000,4600,18600,0.43577,0,0.43577,4511770,567,0.003102995055155737,0.004122550573278336,24.691358024691358
788,176-101-03,Newton,Newton,,,,0.18,0,0.18,35887080,2447,0,0,0
789,116-001-03,Neylandville,Hunt,,,,,,,,58,,,0
790,105-109-03,Niederwald,Hays-Caldwell,,,,,,,,632,,,0
791,089-101-03,Nixon,Gonzales,,,,0.2671,0,0.2671,27688370,2204,0,0,0
792,169-102-03,Nocona,Montague,,,,0.525,0.0812,0.6062,67137322,3213,0,0,0
793,014-105-03,Nolanville,Bell,,,,0.3754,0,0.3754,36085647,2171,0,0,0
794,123-002-03,Nome,Jefferson,,,,,,,,510,,,0
795,212-002-03,Noonday,Smith,,,,,,,,534,,,0
796,062-101-03,Nordheim,DeWitt,,,,0.36801,0,0.36801,5219410,322,0,0,0
797,145-103-03,Normangee,Leon,,,,0.25,0,0.25,15797787,744,0,0,0
798,146-003-03,North Cleveland,Liberty,,,,,,,,278,,,0
799,220-118-03,North Richland Hills,Tarrant,57615596.25,26179194.7917,83794791.0417,0.328213,0.241787,0.57,2835316856,59186,0.02032069048229155,0.029553942397787518,973.4666348460785
800,061-127-03,Northlake,Denton,170000,22980,192980,0.295,0,0.295,55047114,995,0.0030882636281349828,0.003505724205632288,170.85427135678393
801,042-103-03,Novice,Coleman,,,,0.3706,0,0.3706,1628180,137,0,0,0
802,104-102-03,O’Brien,Haskell,,,,0.5508,0,0.5508,1935167,130,0,0,0
803,153-102-03,O’Donnell,Lynn,96000,27950,123950,0.82,0.09,0.91,13229300,983,0.007256619775800685,0.009369354387609321,97.66022380467955
804,129-003-03,Oak Grove,Kaufman,,,,,,,,777,,,0
805,070-113-03,Oak Leaf,Ellis,269000,102062.5,371062.5,0.205643,0.054357,0.26,61368630,1253,0.004383346996665886,0.00604645239758489,214.6847565841979
806,061-119-03,Oak Point,Denton,1070000,481200,1551200,0.5688,0.0703,0.6391,149799942,2107,0.007142859908450432,0.010355144196250757,507.83103939250117
807,129-107-03,Oak Ridge,Kaufman,,,,0.05,0,0.05,14808150,521,0,0,0
808,170-107-03,Oak Ridge North,Montgomery,6915000,2065153.75,8980153.75,0.2327,0.5383,0.771,143269450,3086,0.04826569795584474,0.06268017187195177,2240.7647440051846
809,175-112-03,Oak Valley,Navarro,,,,,,,,422,,,0
810,049-104-03,Oakridge,Cooke,,,,0.169,0,0.169,2757014,254,0,0,0
811,145-107-03,Oakwood,Leon,,,,0.2164,0,0.2164,8757629,485,0,0,0
812,205-104-03,Odem,San Patricio,2675000,1312146.25,3987146.25,0.762924,0.1369,0.899824,39997469,2463,0.0668792317833911,0.09968496381608546,1086.0738936256598
813,068-102-03,Odessa,Ector,15975000,8211008.75,24186008.75,0.5722,0.0877,0.6599,2040305254,90961,0.007829710759545003,0.011854112860114214,175.62471828585876
814,050-103-03,Oglesby,Coryell,,,,0.16456,0,0.16456,6132180,456,0,0,0
815,036-003-03,Old River-Winfree,Chambers,,,,,,,,1850,,,0
816,015-113-03,Olmos Park,Bexar,6360000,3399334.75,9759334.75,0.50297,0.16617,0.66914,313776276,2317,0.020269218823924087,0.031102844594917686,2744.9287872248597
817,252-102-03,Olney,Young,1745000,578836.25,2323836.25,0.6585,0,0.6585,58025840,3319,0.030072808941671504,0.040048300033226576,525.7607713166616
818,140-103-03,Olton,Lamb,,,,0.8835,0,0.8835,27958318,2301,0,0,0
819,172-104-03,Omaha,Morris,41000,14775,55775,0.347332,0,0.347332,19875750,999,0.00206281523967649,0.0028061834144623475,41.04104104104104
820,187-104-03,Onalaska,Polk,,,,,,,,1271,,,0
821,110-001-03,Opdyke West,Hockley,,,,,,,,195,,,0
822,181-104-03,Orange,Orange,20735000,7613741.875,28348741.875,0.72711,0.11889,0.846,439423868,18198,0.04718678594855025,0.06451343210833509,1139.4109242773932
823,125-101-03,Orange Grove,Jim Wells,835000,420402.5,1255402.5,0.574018,0,0.574018,24301433,1318,0.034360113660787,0.05165960789225887,633.535660091047
824,079-108-03,Orchard,Fort Bend,,,,0.24423,0,0.24423,11585406,441,0,0,0
825,230-103-03,Ore City,Upshur,,,,0.6,0,0.6,21624505,1138,0,0,0
826,201-102-03,Overton,Rusk,6703660,3154616.551666631,9858276.55166663,0.50255,0.17395,0.6765,44977140,2334,0.14904593755850193,0.21918415781142667,2872.1765209940017
827,070-111-03,Ovilla,Ellis,8680000,6035147.5,14715147.5,0.394904,0.163656,0.55856,217457124,3585,0.03991591464255731,0.0676691902721936,2421.1994421199443
828,020-114-03,Oyster Creek,Brazoria,560000,250500,810500,0.3058,0.0889,0.3947,44425955,1231,0.012605243939044192,0.01824383966534878,454.91470349309503
829,051-101-03,Paducah,Cottle,,,,0.5109,0,0.5109,26384790,1409,0,0,0
830,048-102-03,Paint Rock,Concho,,,,0.31137,0,0.31137,3895610,308,0,0,0
831,158-102-03,Palacios,Matagorda,1586000,553186.875,2139186.875,0.6949,0.0489,0.7438,100799009,5238,0.015734281673344626,0.021222300657737617,302.7873234058801
832,001-103-03,Palestine,Anderson,810000,45735,855735,0.550623,0.090526,0.641149,671608861,17731,0.0012060591320875976,0.001274156804193803,45.682702611245844
833,191-103-03,Palisades,Randall,,,,0.10609,0.11929,0.22538,7663735,364,0,0,0
834,031-111-03,Palm Valley,Cameron,,,,0.266231,0.046297,0.312528,91585809,1292,0,0,0
835,070-107-03,Palmer,Ellis,3125000,1355347.5,4480347.5,0.069225,0.489705,0.55893,36624420,1910,0.08532558331299171,0.12233224444236933,1636.125654450262
836,108-001-03,Palmhurst,Hidalgo,,,,,,,,4960,,,0
837,108-117-03,Palmview,Hidalgo,,,,0.308097,0,0.308097,110621359,4293,0,0,0
838,090-103-03,Pampa,Gray,12648930.75,4315623,16964553.75,0.4883,0.2067,0.695,409453160,17312,0.030892253341017077,0.041432220843038554,730.645260512939
839,033-102-03,Panhandle,Carson,1830000,515868.75,2345868.75,0.546203,0.073987,0.62019,60198240,2601,0.030399559854241587,0.03896905872995622,703.5755478662053
840,170-109-03,Panorama Village,Montgomery,1325000,226667.5,1551667.5,0.3934,0.2729,0.6663,101895513,2125,0.013003516651415258,0.01522802579147916,623.5294117647059
841,220-119-03,Pantego,Tarrant,1590000,476880.625,2066880.625,0.3869,0.0633,0.4502,196277735,2357,0.008100765988562075,0.010530387590828883,674.5863385659737
842,249-109-03,Paradise,Wise,,,,0.28,0,0.28,12682722,492,0,0,0
843,139-103-03,Paris,Lamar,28865000,10423898.88888877,39288898.88888877,0.56104,0.13396,0.695,1051417291,26212,0.027453419538636826,0.0373675601734885,1101.2131848008546
844,043-117-03,Parker,Collin,2905000,1233575,4138575,0.197785,0.08299,0.280775,267886274,1672,0.01084415396363309,0.015448999824455358,1737.4401913875597
845,101-126-03,Pasadena,Harris,97195494.9,64672193.16375,161867688.06375,0.306,0.261,0.567,3971221996,145034,0.024474958840855494,0.04076017110773225,670.1566177585946
846,237-001-03,Pattison,Waller,,,,,,,,452,,,0
847,170-113-03,Patton Village,Montgomery,,,,0.1787,0.0992,0.2779,12085475,1481,0,0,0
848,107-113-03,Payne Springs,Henderson,,,,,,,,700,,,0
849,020-105-03,Pearland,Brazoria,114365000,63184432.7083333,177549432.7083333,0.406,0.28,0.686,2173186791,44540,0.052625480917530575,0.08170003307752173,2567.6919622810956
850,020-105-03c,Pearland-CONDUIT,Brazoria,,,,,,,,44540,,,0
851,082-102-03,Pearsall,Frio,1275000,320549.99999999,1595549.99999999,0.38152,0.11808,0.4996,95586710,7105,0.01333867438266261,0.01669217404804486,179.45109078114004
852,060-102-03,Pecan Gap,Delta,,,,0.150921,0,0.150921,3766932,217,0,0,0
853,070-114-03,Pecan Hill,Ellis,,,,0.23154,0,0.23154,23275720,697,0,0,0
854,195-102-03,Pecos City,Reeves,9575000,1505872.5,11080872.5,0.4593,0.2374,0.6967,118012110,8945,0.08113574106928517,0.09389606287015799,1070.4304080491895
855,220-135-03,Pelican Bay,Tarrant,2250000,1874496.875,4124496.875,0.776104,0.099014,0.875118,14796621,1605,0.15206174436717682,0.27874586197754203,1401.8691588785048
856,109-111-03,Penelope,Hill,112000,109252.5,221252.5,0.417665,0,0.417665,2772910,219,0.04039078080428142,0.07979072526695782,511.41552511415523
857,108-120-03,Penitas,Hidalgo,,,,0.2934,0,0.2934,31539421,1175,0,0,0
858,125-001-03,Pernitas Point,Jim Wells-Live Oak,,,,,,,,262,,,0
859,179-101-03,Perryton,Ochiltree,1790000,296362.5,2086362.5,0.389,0,0.389,186398832,7827,0.009603064465554163,0.011193002003360193,228.69554107576337
860,095-104-03,Petersburg,Hale,,,,0.5841,0,0.5841,20749857,1231,0,0,0
861,039-104-03,Petrolia,Clay,,,,0.2866,0.1134,0.4,11106421,814,0,0,0
862,178-001-03,Petronila,Nueces,,,,,,,,82,,,0
863,227-102-03,Pflugerville,Travis,60715000,65833687.93,126548687.93,0.3986,0.2313,0.6299,1176825834,23072,0.051592171284710255,0.10753391391814059,2631.5447295423023
864,108-112-03,Pharr,Hidalgo,44135000,19156510.25,63291510.25,0.59021,0.09979,0.69,1036398671,51278,0.04258496390912489,0.06106869105585721,860.7004953391317
865,061-108-03,Pilot Point,Denton,3200000,1418842.5,4618842.5,0.2595,0.2358,0.4953,138588046,3818,0.023090014560130243,0.03332785642998387,838.1351492928235
866,181-107-03,Pine Forest,Orange,,,,0.12,0,0.12,10377660,630,0,0,0
867,237-002-03,Pine Island,Waller,,,,,,,,853,,,0
868,181-102-03,Pinehurst,Orange,400000,237760,637760,0.42,0,0.42,65168096,2245,0.006137972789630066,0.009786383815786179,178.17371937639197
869,202-102-03,Pineland,Sabine,,,,0.25241,0,0.25241,25389853,926,0,0,0
870,101-111-03,Piney Point Village,Harris,4735000,2384260,7119260,0.03519,0.18381,0.219,1119076453,3464,0.00423116757332039,0.006361727995361547,1366.9168591224018
871,032-101-03,Pittsburg,Camp,2195000,1128742.5,3323742.5,0.433,0.047,0.48,147724825,4328,0.014858707735818946,0.02249955280028255,507.1626617375231
872,251-102-03,Plains,Yoakum,,,,0.5,0,0.5,18742505,1440,0,0,0
873,095-105-03,Plainview,Hale,11625000,5095385,16720385,0.4575,0,0.4575,620979687,21916,0.018720419110907247,0.026925816335116287,530.4343858368316
874,043-114-03,Plano,Collin,301645132,114068216.125,415713348.125,0.2864,0.1671,0.4535,20191338170,238091,0.014939333364649402,0.02058869722377593,1266.932105791483
875,079-003-03,Pleak,Fort Bend,,,,,,,,1024,,,0
876,243-001-03,Pleasant Valley,Wichita,,,,,,,,395,,,0
877,007-104-03,Pleasanton,Atascosa,7225000,2171086.81944778,9396086.81944778,0.21709,0.1844,0.40149,226386579,8732,0.03191443605850858,0.041504610657364896,827.4163994502977
878,146-004-03,Plum Grove,Liberty,,,,,,,,982,,,0
879,190-103-03,Point,Rains,,,,0.23,0,0.23,13047610,890,0,0,0
880,029-001-03,Point Blank,Calhoun,,,,,,,,575,,,0
881,029-101-03,Point Comfort,Calhoun,,,,0.5968,0,0.5968,50728015,767,0,0,0
882,227-118-03,Point Venture,Travis,,,,0.04,0,0.04,355353181,,0,0,
883,061-116-03,Ponder,Denton,326000,67137.5,393137.5,0.1687,0.0608,0.2295,45518130,660,0.007161981390711789,0.008636943125739129,493.93939393939394
884,178-104-03,Port Aransas,Nueces,90000,4590,94590,0.442708,0,0.442708,515683223,3505,0.00017452574756344168,0.0001834265606891772,25.677603423680456
885,123-107-03,Port Arthur,Jefferson-Orange,98330000,39656405.2083334,137986405.2083334,0.10731,0.66769,0.775,1183152840,56885,0.0831084511448242,0.11662601867087045,1728.5751955700096
